transactionid,vehicleid,soldprice,odometerkm,conditiongrade,modelyear,msrp,weight,VIC,SUV,FWD,Audi_Benz,BMW,Ford,Holden,Hyundai,soldyear,yr_diff,turbo,large,medium,luxury,engine_vol,cyliner,diesel,NAmerica,Europe,Asian
5524903,38669,29500,9100,1,2019,37700,1531,1,1,0,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5535898,38669,29000,7362,2,2019,37700,1531,1,1,0,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5550701,38669,28500,6974,1,2019,37700,1531,1,1,0,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5558004,38669,29000,7636,1,2019,37700,1531,1,1,0,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5558016,38669,28750,5474,1,2019,37700,1531,1,1,0,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5644892,38691,26000,10170,1,2019,31490,1420,0,0,0,0,0,0,0,1,2019,.5,1,0,0,0,1.6,4,0,0,0,1
6021315,38691,27250,11946,1,2019,31490,1420,0,0,0,0,0,0,0,1,2020,1.5,1,0,0,0,1.6,4,0,0,0,1
6047717,38691,25500,13340,2,2019,31490,1420,0,0,0,0,0,0,0,1,2020,1.5,1,0,0,0,1.6,4,0,0,0,1
6082841,38691,25250,7975,1,2019,31490,1420,0,0,0,0,0,0,0,1,2020,1.5,1,0,0,0,1.6,4,0,0,0,1
6157719,38691,23250,7666,2,2019,31490,1420,0,0,0,0,0,0,0,1,2021,2,1,0,0,0,1.6,4,0,0,0,1
6157720,38691,28000,3557,1,2019,31490,1420,0,0,0,0,0,0,0,1,2021,2,1,0,0,0,1.6,4,0,0,0,1
5416238,39285,53500,3844,2,2018,71079,1680,1,1,0,0,1,0,0,0,2018,.5,1,0,1,1,2,4,0,1,0,0
5436845,39285,54000,7000,2,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5437448,39285,51500,1960,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5445725,39285,53500,2354,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5455930,39285,57000,4606,2,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5463926,39285,55500,2953,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5471665,39285,60000,2686,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5477793,39285,55750,1764,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5541654,39285,53000,3717,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1,1,0,1,1,2,4,0,1,0,0
5588966,39285,52000,8110,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1.5,1,0,1,1,2,4,0,1,0,0
5589836,39285,54000,6658,1,2018,71079,1680,1,1,0,0,1,0,0,0,2019,1.5,1,0,1,1,2,4,0,1,0,0
5559299,39372,45750,2420,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5559843,39372,45000,2560,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5559947,39372,43500,4949,2,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5577482,39372,42500,1425,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5617706,39372,40750,15336,2,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5631605,39372,39500,17345,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5645015,39372,40500,1968,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
5656860,39372,41000,11718,1,2018,53990,1975,1,1,0,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,1,0,0
6071052,39582,53500,4349,1,2018,68900,1610,1,1,1,0,1,0,0,0,2020,2.5,1,0,0,1,2,4,0,0,1,0
6078186,39582,55500,998,1,2018,68900,1610,1,1,1,0,1,0,0,0,2020,2.5,1,0,0,1,2,4,0,0,1,0
6020987,39583,21250,11361,,2019,27690,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6143348,39583,22250,7676,1,2019,27690,1365,0,0,0,0,0,0,0,1,2020,1.5,0,0,0,0,2,4,0,0,0,1
6158010,39583,23750,1411,1,2019,27690,1365,0,0,0,0,0,0,0,1,2021,2,0,0,0,0,2,4,0,0,0,1
5530917,43349,31000,4349,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5548591,43349,34750,8084,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5552794,43349,33750,5559,1,2019,45340,1600,1,1,1,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5555032,43349,34750,7222,1,2019,45340,1600,1,1,1,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5560102,43349,33250,5898,1,2019,45340,1600,1,1,1,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5562468,43349,34750,6642,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5563687,43349,34500,5722,2,2019,45340,1600,1,1,1,0,0,0,0,0,2019,.5,0,0,1,0,2.5,4,0,0,0,1
5571246,43349,31500,7772,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5597871,43349,31500,7890,2,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5621956,43349,32000,8801,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5623899,43349,31500,5143,2,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5639231,43349,37250,13482,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5639254,43349,35000,8243,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1,0,0,1,0,2.5,4,0,0,0,1
5685849,43349,36500,8753,2,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5685851,43349,37000,12620,2,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5688236,43349,36750,8239,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5705166,43349,38750,6237,2,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5707985,43349,37500,11242,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5708959,43349,35900,5344,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5716024,43349,36250,4674,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5718304,43349,37500,9928,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5719473,43349,37250,8830,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5720587,43349,38000,8365,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5723269,43349,37250,6006,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5727461,43349,36500,7822,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
6010720,43349,37250,9824,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
6026871,43349,36000,7193,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
6026872,43349,37500,4857,1,2019,45340,1600,1,1,1,0,0,0,0,0,2021,2,0,0,1,0,2.5,4,0,0,0,1
6026873,43349,37750,6988,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
6153682,43349,32100,15388,1,2019,45340,1600,1,1,1,0,0,0,0,0,2020,1.5,0,0,1,0,2.5,4,0,0,0,1
5654110,45693,30500,5029,1,2019,44290,1695,1,1,1,0,0,0,1,0,2020,1,1,0,1,0,2,4,0,1,0,0
6202330,47903,17500,77183,1,2019,30990,1500,0,0,0,0,0,0,0,1,2021,2,0,0,1,0,2.4,4,0,0,0,1
6203968,47903,19800,66618,1,2019,30990,1500,0,0,0,0,0,0,0,1,2021,2,0,0,1,0,2.4,4,0,0,0,1
6204416,47903,18400,78520,1,2019,30990,1500,0,0,0,0,0,0,0,1,2021,2,0,0,1,0,2.4,4,0,0,0,1
6208905,47903,17700,81523,1,2019,30990,1500,0,0,0,0,0,0,0,1,2021,2,0,0,1,0,2.4,4,0,0,0,1
6210014,47903,18900,72124,1,2019,30990,1500,0,0,0,0,0,0,0,1,2021,2,0,0,1,0,2.4,4,0,0,0,1
5355472,48259,24550,5109,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5355683,48259,29400,6085,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1,1,0,1,0,2,4,0,1,0,0
5368348,48259,28587,7641,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1,1,0,1,0,2,4,0,1,0,0
5368665,48259,30000,6702,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1,1,0,1,0,2,4,0,1,0,0
5376317,48259,25700,6041,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5377463,48259,29100,5203,2,2018,44290,1695,1,1,1,0,0,0,1,0,2018,.5,1,0,1,0,2,4,0,1,0,0
5392913,48259,26100,10591,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5509837,48259,29400,8061,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1,1,0,1,0,2,4,0,1,0,0
5515727,48259,26500,12817,2,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1,1,0,1,0,2,4,0,1,0,0
5581268,48259,28500,5553,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5581466,48259,27900,8021,2,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5583868,48259,26700,9681,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5623265,48259,27700,9603,2,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5642958,48259,27900,6894,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5646374,48259,27900,7334,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5646392,48259,27500,7850,2,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5652950,48259,28200,6963,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653533,48259,27800,8783,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653549,48259,29750,5698,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653649,48259,27600,5298,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653733,48259,29250,7629,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653746,48259,28750,5670,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653749,48259,27900,5710,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653756,48259,28100,5164,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653759,48259,28200,6620,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653767,48259,28000,5713,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653786,48259,28300,5025,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653810,48259,26750,5621,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653822,48259,29250,5132,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653842,48259,29600,5644,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5653869,48259,28300,6600,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5653888,48259,30250,9971,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5654001,48259,29500,7456,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5654169,48259,31500,5602,2,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2.5,1,0,1,0,2,4,0,1,0,0
5654188,48259,29000,12546,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
5654286,48259,28200,5089,1,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5654402,48259,28500,5658,2,2018,44290,1695,1,1,1,0,0,0,1,0,2019,1.5,1,0,1,0,2,4,0,1,0,0
5654559,48259,28300,6465,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2,1,0,1,0,2,4,0,1,0,0
6154425,48259,33250,10575,1,2018,44290,1695,1,1,1,0,0,0,1,0,2020,2.5,1,0,1,0,2,4,0,1,0,0
6181347,48259,25500,71914,2,2018,44290,1695,1,1,1,0,0,0,1,0,2021,3,1,0,1,0,2,4,0,1,0,0
5599230,48618,25750,12362,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5610866,48618,25500,10850,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5611500,48618,25750,8288,2,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5627329,48618,26500,8539,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5628551,48618,26500,9704,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5628587,48618,26500,10004,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5643272,48618,26500,11600,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5643326,48618,26500,8363,1,2019,33850,1620,0,1,0,0,0,0,0,1,2019,.5,0,0,1,0,2,4,0,0,0,1
5622436,48782,23250,9681,2,2018,23790,1365,0,0,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5627486,48782,17500,7141,1,2018,23790,1365,0,0,0,0,0,0,0,1,2019,1.5,0,0,0,0,2,4,0,0,0,1
5688854,48782,23000,9030,1,2018,23790,1365,0,0,0,0,0,0,0,1,2020,2,0,0,0,0,2,4,0,0,0,1
5692454,48782,23250,7988,1,2018,23790,1365,0,0,0,0,0,0,0,1,2020,2,0,0,0,0,2,4,0,0,0,1
5439065,49269,26250,8935,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5444808,49269,26750,10740,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5449608,49269,26500,10842,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5455616,49269,27500,11752,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5469452,49269,25750,3549,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5469615,49269,27000,4341,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5485910,49269,25750,10332,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5492074,49269,25000,8671,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5503981,49269,25500,9806,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5503982,49269,26000,9605,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5507617,49269,28500,9831,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5510822,49269,24750,9366,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1,0,0,1,0,2,4,0,0,0,1
5519514,49269,26000,10314,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5533860,49269,26250,9791,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5539290,49269,26000,9546,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5543570,49269,23000,19376,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5551964,49269,25750,10588,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5563964,49269,25750,16384,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5563994,49269,26000,12174,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5575310,49269,26000,10855,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5575490,49269,26000,14843,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5578502,49269,27000,9703,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5582349,49269,26000,14446,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5590779,49269,26750,9541,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5590934,49269,26000,7467,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5593215,49269,25250,4673,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5612899,49269,28250,7629,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5615795,49269,25250,11036,2,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5619999,49269,26500,10869,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5623994,49269,27500,8259,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5634279,49269,26500,10040,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5645236,49269,26500,9561,1,2018,33850,1620,0,1,0,0,0,0,0,1,2019,1.5,0,0,1,0,2,4,0,0,0,1
5423754,49488,31500,10772,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5425150,49488,31000,3330,1,2018,48340,1779,1,1,1,0,0,1,0,0,2018,.5,1,0,1,0,2,4,1,0,1,0
5448203,49488,28750,32034,3,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5456663,49488,31500,8879,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5458974,49488,30750,12623,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5461930,49488,28500,37053,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5465310,49488,31000,10420,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5468880,49488,28250,31973,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5470204,49488,30250,8986,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5472421,49488,30000,7529,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5475685,49488,28500,9221,3,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5475935,49488,28250,20142,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5476926,49488,29250,20399,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5480292,49488,29000,5947,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5481373,49488,29750,14119,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5481893,49488,28500,16021,3,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5486377,49488,29500,9195,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5487303,49488,25300,22665,3,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5487315,49488,28250,16853,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5491956,49488,26000,29158,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5494209,49488,30250,8990,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5499729,49488,28750,12130,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1,1,0,1,0,2,4,1,0,1,0
5504682,49488,27500,14939,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5509986,49488,27750,19482,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5510606,49488,26000,23608,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5512903,49488,27000,7075,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5512967,49488,26500,11571,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5514343,49488,27250,9735,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5515196,49488,28500,10881,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5517252,49488,28000,10748,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5518972,49488,27250,15735,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5520994,49488,30000,2230,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5521986,49488,28250,16109,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5522011,49488,26250,23809,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5523547,49488,24750,37230,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5524215,49488,26500,12306,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5527435,49488,26500,18316,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5528144,49488,28000,12970,3,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5536035,49488,29000,9365,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5537327,49488,25750,19373,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5537634,49488,26750,17800,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5553704,49488,28250,12033,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5557553,49488,30250,1023,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5560358,49488,29750,17236,2,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5569713,49488,32750,3341,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5570885,49488,28750,11403,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5570992,49488,32750,5893,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5576024,49488,30750,25054,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5576770,49488,28500,15346,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5577128,49488,29000,13957,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5585111,49488,29750,14495,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5592520,49488,30750,22228,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
5592581,49488,29000,15113,1,2018,48340,1779,1,1,1,0,0,1,0,0,2019,1.5,1,0,1,0,2,4,1,0,1,0
